input_accession	resolved_accession	status	fasta_path	note	original_status	original_fasta_path
GCA_030252835.1	GCA_030252835.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252835.1.fasta	assembly_index_exact:GCA_030252835.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030252835.1/GCA_030252835.1_ASM3025283v1_genomic.fna
GCA_030252855.1	GCA_030252855.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252855.1.fasta	assembly_index_exact:GCA_030252855.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030252855.1/GCA_030252855.1_ASM3025285v1_genomic.fna
GCA_030252875.1	GCA_030252875.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252875.1.fasta	assembly_index_exact:GCA_030252875.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030252875.1/GCA_030252875.1_ASM3025287v1_genomic.fna
GCA_030252895.1	GCA_030252895.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252895.1.fasta	assembly_index_exact:GCA_030252895.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030252895.1/GCA_030252895.1_ASM3025289v1_genomic.fna
GCA_030252915.1	GCA_030252915.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252915.1.fasta	assembly_index_exact:GCA_030252915.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030252915.1/GCA_030252915.1_ASM3025291v1_genomic.fna
GCA_030252935.1	GCA_030252935.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252935.1.fasta	assembly_index_exact:GCA_030252935.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030252935.1/GCA_030252935.1_ASM3025293v1_genomic.fna
GCA_030252955.1	GCA_030252955.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252955.1.fasta	assembly_index_exact:GCA_030252955.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030252955.1/GCA_030252955.1_ASM3025295v1_genomic.fna
GCA_030252975.1	GCA_030252975.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252975.1.fasta	assembly_index_exact:GCA_030252975.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030252975.1/GCA_030252975.1_ASM3025297v1_genomic.fna
GCA_030252995.1	GCA_030252995.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252995.1.fasta	assembly_index_exact:GCA_030252995.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030252995.1/GCA_030252995.1_ASM3025299v1_genomic.fna
GCA_030253015.1	GCA_030253015.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253015.1.fasta	assembly_index_exact:GCA_030253015.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253015.1/GCA_030253015.1_ASM3025301v1_genomic.fna
GCA_030253035.1	GCA_030253035.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253035.1.fasta	assembly_index_exact:GCA_030253035.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253035.1/GCA_030253035.1_ASM3025303v1_genomic.fna
GCA_030253055.1	GCA_030253055.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253055.1.fasta	assembly_index_exact:GCA_030253055.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253055.1/GCA_030253055.1_ASM3025305v1_genomic.fna
GCA_030253075.1	GCA_030253075.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253075.1.fasta	assembly_index_exact:GCA_030253075.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253075.1/GCA_030253075.1_ASM3025307v1_genomic.fna
GCA_030253095.1	GCA_030253095.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253095.1.fasta	assembly_index_exact:GCA_030253095.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253095.1/GCA_030253095.1_ASM3025309v1_genomic.fna
GCA_030253115.1	GCA_030253115.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253115.1.fasta	assembly_index_exact:GCA_030253115.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253115.1/GCA_030253115.1_ASM3025311v1_genomic.fna
GCA_030253135.1	GCA_030253135.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253135.1.fasta	assembly_index_exact:GCA_030253135.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253135.1/GCA_030253135.1_ASM3025313v1_genomic.fna
GCA_030253155.1	GCA_030253155.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253155.1.fasta	assembly_index_exact:GCA_030253155.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253155.1/GCA_030253155.1_ASM3025315v1_genomic.fna
GCA_030253175.1	GCA_030253175.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253175.1.fasta	assembly_index_exact:GCA_030253175.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253175.1/GCA_030253175.1_ASM3025317v1_genomic.fna
GCA_030253195.1	GCA_030253195.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253195.1.fasta	assembly_index_exact:GCA_030253195.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253195.1/GCA_030253195.1_ASM3025319v1_genomic.fna
GCA_030253215.1	GCA_030253215.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253215.1.fasta	assembly_index_exact:GCA_030253215.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253215.1/GCA_030253215.1_ASM3025321v1_genomic.fna
GCA_030253235.1	GCA_030253235.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253235.1.fasta	assembly_index_exact:GCA_030253235.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253235.1/GCA_030253235.1_ASM3025323v1_genomic.fna
GCA_030253255.1	GCA_030253255.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253255.1.fasta	assembly_index_exact:GCA_030253255.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253255.1/GCA_030253255.1_ASM3025325v1_genomic.fna
GCA_030253275.1	GCA_030253275.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253275.1.fasta	assembly_index_exact:GCA_030253275.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253275.1/GCA_030253275.1_ASM3025327v1_genomic.fna
GCA_030253295.1	GCA_030253295.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253295.1.fasta	assembly_index_exact:GCA_030253295.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253295.1/GCA_030253295.1_ASM3025329v1_genomic.fna
GCA_030253315.1	GCA_030253315.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253315.1.fasta	assembly_index_exact:GCA_030253315.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253315.1/GCA_030253315.1_ASM3025331v1_genomic.fna
GCA_030253335.1	GCA_030253335.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253335.1.fasta	assembly_index_exact:GCA_030253335.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253335.1/GCA_030253335.1_ASM3025333v1_genomic.fna
GCA_030253355.1	GCA_030253355.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253355.1.fasta	assembly_index_exact:GCA_030253355.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253355.1/GCA_030253355.1_ASM3025335v1_genomic.fna
GCA_030253375.1	GCA_030253375.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253375.1.fasta	assembly_index_exact:GCA_030253375.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253375.1/GCA_030253375.1_ASM3025337v1_genomic.fna
GCA_030253395.1	GCA_030253395.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253395.1.fasta	assembly_index_exact:GCA_030253395.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253395.1/GCA_030253395.1_ASM3025339v1_genomic.fna
GCA_030253415.1	GCA_030253415.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253415.1.fasta	assembly_index_exact:GCA_030253415.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253415.1/GCA_030253415.1_ASM3025341v1_genomic.fna
GCA_030253435.1	GCA_030253435.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253435.1.fasta	assembly_index_exact:GCA_030253435.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253435.1/GCA_030253435.1_ASM3025343v1_genomic.fna
GCA_030253645.1	GCA_030253645.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253645.1.fasta	assembly_index_exact:GCA_030253645.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253645.1/GCA_030253645.1_ASM3025364v1_genomic.fna
GCA_030253665.1	GCA_030253665.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253665.1.fasta	assembly_index_exact:GCA_030253665.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253665.1/GCA_030253665.1_ASM3025366v1_genomic.fna
GCA_030253685.1	GCA_030253685.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253685.1.fasta	assembly_index_exact:GCA_030253685.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253685.1/GCA_030253685.1_ASM3025368v1_genomic.fna
GCA_030253705.1	GCA_030253705.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253705.1.fasta	assembly_index_exact:GCA_030253705.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253705.1/GCA_030253705.1_ASM3025370v1_genomic.fna
GCA_030253725.1	GCA_030253725.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253725.1.fasta	assembly_index_exact:GCA_030253725.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253725.1/GCA_030253725.1_ASM3025372v1_genomic.fna
GCA_030253745.1	GCA_030253745.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253745.1.fasta	assembly_index_exact:GCA_030253745.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253745.1/GCA_030253745.1_ASM3025374v1_genomic.fna
GCA_030253765.1	GCA_030253765.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253765.1.fasta	assembly_index_exact:GCA_030253765.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253765.1/GCA_030253765.1_ASM3025376v1_genomic.fna
GCA_030253785.1	GCA_030253785.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253785.1.fasta	assembly_index_exact:GCA_030253785.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253785.1/GCA_030253785.1_ASM3025378v1_genomic.fna
GCA_030253805.1	GCA_030253805.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253805.1.fasta	assembly_index_exact:GCA_030253805.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253805.1/GCA_030253805.1_ASM3025380v1_genomic.fna
GCA_030253825.1	GCA_030253825.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253825.1.fasta	assembly_index_exact:GCA_030253825.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253825.1/GCA_030253825.1_ASM3025382v1_genomic.fna
GCA_030253845.1	GCA_030253845.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253845.1.fasta	assembly_index_exact:GCA_030253845.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253845.1/GCA_030253845.1_ASM3025384v1_genomic.fna
GCA_030253865.1	GCA_030253865.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253865.1.fasta	assembly_index_exact:GCA_030253865.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253865.1/GCA_030253865.1_ASM3025386v1_genomic.fna
GCA_030253885.1	GCA_030253885.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253885.1.fasta	assembly_index_exact:GCA_030253885.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253885.1/GCA_030253885.1_ASM3025388v1_genomic.fna
GCA_030253905.1	GCA_030253905.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253905.1.fasta	assembly_index_exact:GCA_030253905.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253905.1/GCA_030253905.1_ASM3025390v1_genomic.fna
GCA_030253925.1	GCA_030253925.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253925.1.fasta	assembly_index_exact:GCA_030253925.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253925.1/GCA_030253925.1_ASM3025392v1_genomic.fna
GCA_030253945.1	GCA_030253945.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253945.1.fasta	assembly_index_exact:GCA_030253945.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253945.1/GCA_030253945.1_ASM3025394v1_genomic.fna
GCA_030253965.1	GCA_030253965.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253965.1.fasta	assembly_index_exact:GCA_030253965.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253965.1/GCA_030253965.1_ASM3025396v1_genomic.fna
GCA_030253985.1	GCA_030253985.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253985.1.fasta	assembly_index_exact:GCA_030253985.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030253985.1/GCA_030253985.1_ASM3025398v1_genomic.fna
GCA_030254005.1	GCA_030254005.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254005.1.fasta	assembly_index_exact:GCA_030254005.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254005.1/GCA_030254005.1_ASM3025400v1_genomic.fna
GCA_030254025.1	GCA_030254025.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254025.1.fasta	assembly_index_exact:GCA_030254025.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254025.1/GCA_030254025.1_ASM3025402v1_genomic.fna
GCA_030254045.1	GCA_030254045.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254045.1.fasta	assembly_index_exact:GCA_030254045.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254045.1/GCA_030254045.1_ASM3025404v1_genomic.fna
GCA_030254065.1	GCA_030254065.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254065.1.fasta	assembly_index_exact:GCA_030254065.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254065.1/GCA_030254065.1_ASM3025406v1_genomic.fna
GCA_030254085.1	GCA_030254085.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254085.1.fasta	assembly_index_exact:GCA_030254085.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254085.1/GCA_030254085.1_ASM3025408v1_genomic.fna
GCA_030254105.1	GCA_030254105.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254105.1.fasta	assembly_index_exact:GCA_030254105.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254105.1/GCA_030254105.1_ASM3025410v1_genomic.fna
GCA_030254125.1	GCA_030254125.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254125.1.fasta	assembly_index_exact:GCA_030254125.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254125.1/GCA_030254125.1_ASM3025412v1_genomic.fna
GCA_030254145.1	GCA_030254145.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254145.1.fasta	assembly_index_exact:GCA_030254145.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254145.1/GCA_030254145.1_ASM3025414v1_genomic.fna
GCA_030254165.1	GCA_030254165.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254165.1.fasta	assembly_index_exact:GCA_030254165.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254165.1/GCA_030254165.1_ASM3025416v1_genomic.fna
GCA_030254185.1	GCA_030254185.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254185.1.fasta	assembly_index_exact:GCA_030254185.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254185.1/GCA_030254185.1_ASM3025418v1_genomic.fna
GCA_030254205.1	GCA_030254205.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254205.1.fasta	assembly_index_exact:GCA_030254205.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254205.1/GCA_030254205.1_ASM3025420v1_genomic.fna
GCA_030254225.1	GCA_030254225.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254225.1.fasta	assembly_index_exact:GCA_030254225.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254225.1/GCA_030254225.1_ASM3025422v1_genomic.fna
GCA_030254245.1	GCA_030254245.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254245.1.fasta	assembly_index_exact:GCA_030254245.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254245.1/GCA_030254245.1_ASM3025424v1_genomic.fna
GCA_030254265.1	GCA_030254265.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254265.1.fasta	assembly_index_exact:GCA_030254265.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254265.1/GCA_030254265.1_ASM3025426v1_genomic.fna
GCA_030254285.1	GCA_030254285.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254285.1.fasta	assembly_index_exact:GCA_030254285.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254285.1/GCA_030254285.1_ASM3025428v1_genomic.fna
GCA_030254305.1	GCA_030254305.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254305.1.fasta	assembly_index_exact:GCA_030254305.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254305.1/GCA_030254305.1_ASM3025430v1_genomic.fna
GCA_030254325.1	GCA_030254325.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254325.1.fasta	assembly_index_exact:GCA_030254325.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254325.1/GCA_030254325.1_ASM3025432v1_genomic.fna
GCA_030254345.1	GCA_030254345.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254345.1.fasta	assembly_index_exact:GCA_030254345.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254345.1/GCA_030254345.1_ASM3025434v1_genomic.fna
GCA_030254365.1	GCA_030254365.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254365.1.fasta	assembly_index_exact:GCA_030254365.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254365.1/GCA_030254365.1_ASM3025436v1_genomic.fna
GCA_030254385.1	GCA_030254385.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254385.1.fasta	assembly_index_exact:GCA_030254385.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254385.1/GCA_030254385.1_ASM3025438v1_genomic.fna
GCA_030254405.1	GCA_030254405.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254405.1.fasta	assembly_index_exact:GCA_030254405.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254405.1/GCA_030254405.1_ASM3025440v1_genomic.fna
GCA_030254425.1	GCA_030254425.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254425.1.fasta	assembly_index_exact:GCA_030254425.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254425.1/GCA_030254425.1_ASM3025442v1_genomic.fna
GCA_030254445.1	GCA_030254445.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254445.1.fasta	assembly_index_exact:GCA_030254445.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254445.1/GCA_030254445.1_ASM3025444v1_genomic.fna
GCA_030254465.1	GCA_030254465.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254465.1.fasta	assembly_index_exact:GCA_030254465.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254465.1/GCA_030254465.1_ASM3025446v1_genomic.fna
GCA_030254485.1	GCA_030254485.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254485.1.fasta	assembly_index_exact:GCA_030254485.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254485.1/GCA_030254485.1_ASM3025448v1_genomic.fna
GCA_030254505.1	GCA_030254505.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254505.1.fasta	assembly_index_exact:GCA_030254505.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254505.1/GCA_030254505.1_ASM3025450v1_genomic.fna
GCA_030254525.1	GCA_030254525.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254525.1.fasta	assembly_index_exact:GCA_030254525.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254525.1/GCA_030254525.1_ASM3025452v1_genomic.fna
GCA_030254545.1	GCA_030254545.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254545.1.fasta	assembly_index_exact:GCA_030254545.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254545.1/GCA_030254545.1_ASM3025454v1_genomic.fna
GCA_030254565.1	GCA_030254565.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254565.1.fasta	assembly_index_exact:GCA_030254565.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254565.1/GCA_030254565.1_ASM3025456v1_genomic.fna
GCA_030254585.1	GCA_030254585.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254585.1.fasta	assembly_index_exact:GCA_030254585.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254585.1/GCA_030254585.1_ASM3025458v1_genomic.fna
GCA_030254605.1	GCA_030254605.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030254605.1.fasta	assembly_index_exact:GCA_030254605.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030254605.1/GCA_030254605.1_ASM3025460v1_genomic.fna
GCA_030644645.1	GCA_030644645.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030644645.1.fasta	assembly_index_exact:GCA_030644645.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030644645.1/GCA_030644645.1_ASM3064464v1_genomic.fna
GCA_030644665.1	GCA_030644665.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030644665.1.fasta	assembly_index_exact:GCA_030644665.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030644665.1/GCA_030644665.1_ASM3064466v1_genomic.fna
GCA_030644685.1	GCA_030644685.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030644685.1.fasta	assembly_index_exact:GCA_030644685.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030644685.1/GCA_030644685.1_ASM3064468v1_genomic.fna
GCA_030644705.1	GCA_030644705.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030644705.1.fasta	assembly_index_exact:GCA_030644705.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_030644705.1/GCA_030644705.1_ASM3064470v1_genomic.fna
